index,product_name,is_dietary_supplement,is_cosmetic,is_medical_device,is_prescription_drug,is_medicine
12708,Хеппі-бебі (Happy baby),False,False,False,False,True
12709,ТАБЛЕТКИ ДЛЯ РОЗСМОКТУВАННЯ ХЛОРОФІЛІН (CHLOROPHYLLIN),False,False,False,False,True
12710,Хондроітин з глюкозаміном (Chondroitin with glucosamine),False,False,False,False,True
12711,Евкалітин (Eucalythin),False,False,False,False,True
12712,Реммакс (Remmax),False,False,False,False,True
12713,Венода,False,False,False,False,True
12714,МАММОДОЛ КРЕМ (Mammodol),False,True,False,False,False
12715,Нутроф ® Форте (Nutrof ® Forte),False,False,False,False,True
12716,ГЛЮКОЗА (GLUCOSE),False,False,False,False,True
12717,Про-візіо форте (Pro-visio forte),False,False,False,False,True
12718,ПРОДЕКСИН (PRODEXYN),False,False,False,False,True
12719,Вода-спрей мінеральна Моршинська (Mineral water-spray Morshinska),False,False,False,False,True
12720,Спазмолак,False,False,False,False,True
12721,ЕкоБІОЛ Б.В. (EkoBIOL ® B.V.),False,False,False,False,True
12722,Кальцивіт кідс (Calcivit kids),False,False,False,False,True
12723,Імуновіт кідс (Immunovit kids),False,False,False,False,True
12724,Мультивіт кідс (Multivit kids),False,False,False,False,True
12725,Смартвіт кідс (Smartvit kids),False,False,False,False,True
12726,Бюстгальтер компресійний PI Унік комфорт (Compression bra PI Unique comfort),False,False,False,False,True
12727,Ізікс (Izix),False,False,False,False,True
12728,Хепатостім (Hepatostim),False,False,False,False,True
12729,Лактобактерин,False,False,False,False,True
12730,Феміналонг (Feminalong),False,False,False,False,True
12731,Доксепін-ЗН (Doxepin-ZN),False,False,False,False,True
12732,Мило Дігтярне (Tar soap),False,False,False,False,True
12733,Візінорм ® (Visinorm ® ),False,False,False,False,True
12734,Бронхалик (Bronchalik),False,False,False,False,True
12735,Діосмін-венор (Diosmin-venor),False,False,False,False,True
12736,Крем Menthoplus (Cream Menthoplus),False,True,False,False,False
12737,Софіті ® (Sofiti),False,False,False,False,True
12738,Лібератті ® (Liberatti),False,False,False,False,True
12739,"МАСКА ДЛЯ ОБЛИЧЧЯ І ДЕКОЛЬТЕ ""DR.SANTE MILK PROTEIN"" (MASK FOR FACE AND DECOLLETE ""DR.SANTE MILK PROTEIN"")",False,False,True,False,False
12740,Крем-бальзам Сустамін (Cream-balm Sustamin),False,True,False,False,False
12741,Біфіформ лактоплюс (Bifiform lactoplus),False,False,False,False,True
12742,Гемлібра ® (Hemlibra ® ),False,False,False,False,True
12743,Ополіскувач для порожнини рота Лісовий бальзам потрійний ефект відбілювання (Mouth rinse Forest balm triple whitening effect),False,True,False,False,False
12744,Парусан актив-тонік чоловічий (Parusan active-tonic for men),False,False,False,False,True
12745,Парусан стимул-шампунь чоловічий (Parusan stimulator shampoo),False,True,False,False,False
12746,Молікар скін серветки вологі (Molicare skin wet wipes),False,False,False,False,True
12747,Молікар скін крем для рук (Molicare skin hands cream),False,True,False,False,False
12748,Молікар скін лосьйон миючий (Molicare skin washing lotion),False,True,False,False,False
12749,Одорекс спрей для ніг (Odorex feet spray),False,False,False,False,True
12750,Лабораторіос бабе крем 24 години (Laboratorios babe cream 24 hours),False,True,False,False,False
12751,Засіб аерозольний репелентний До 3-х годин захисту (Repellent spray agent Up to 3 hours of protection),False,False,False,False,True
12752,Фарма біо лабораторі гель для інтимної гігієни (Pharma bio laboratory gel for intimate hygiene),False,False,False,False,True
12753,Шампунь Псорі актив (Shampoo Psori active),False,True,False,False,False
12754,Бандаж на гомілкостоп еластичний (Ankle bandage elastic),False,False,False,False,True
12755,Сечоприймач педіатричний (Pediatric urine bag),False,False,False,False,True
12756,Пакети для грудного молока Філіпс авент (Packs for breast milk Philips avent),False,False,False,False,True
12757,Монафокс (Monafox),False,False,False,False,True
12758,ЕКОКСИНАЛ (ECOXYNAL),False,False,False,False,True
12759,Халат для відвідувача Славна нестерильний (Robe for the visitor Slavna unsterile),False,False,True,False,False
12760,Шприц-ручка AllStar ® багаторазового використання (AllStar ® reusable pen injector),False,False,True,False,False
12761,Пробірка вакуумна для забору крові Вакурейт стерильна (Vacuum tube for blood collection Vacurate sterile),False,False,False,False,True
12762,Комплект покриттів хірургічний №68 Славна стерильний (Surgical cover set №68 Slavna sterile),False,False,False,False,True
12763,Чохол на мікроскоп для нейрохірургії Славна стерильний (Microscope case for neurosurgery Slavna sterile),False,False,False,False,True
12764,Сфігмоманометр Медікеа (Sphygmomanometer Medicare),False,False,False,False,True
12765,Пластир (Patch),False,False,False,False,True
12766,Ланцети безпечні Хемоланс плюс лоу флоу (Safety lancets Haemolance plus low flow),False,False,False,False,True
12767,Когівіс (Cogivis),False,False,False,False,True
12768,Силента (Silenta),False,False,False,False,True
12769,Лактіалє порошок (Laktiale powder ),False,False,False,False,True
12770,Нейраксин ® B (Neiraxin ® B),False,False,False,False,True
12771,Кларитроміцин-Дарниця (Clarithromycin-Darnitsa),True,False,False,False,False
12772,Енварсус (Envarsus),False,True,False,False,False
12773,Сінумікс аква (Sinumix aqua),False,False,False,False,True
12774,Евкалітин аква плюс (Evcalitin aqua plus),False,False,False,False,True
12775,Навенін (Navenin),False,False,False,False,True
12776,Фелісил (Felisyl),False,False,False,False,True
12777,Фіксуюча прокладка Протефікс (Fixing gasket Protefix),False,False,False,False,True
12778,Рукавички оглядові неопренові нестерильні (Gloves viewing neoprene unsterile),False,False,True,False,False
12779,Рукавички мікрохірургічні латексні стерильні Мікротекс (Latex microsurgical gloves sterile Microtex),False,False,True,False,False
12780,Підгузки Мепсі (Diapers Mepsi),False,False,False,False,True
